,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:50:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:52:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:54:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:56:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:58:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:00:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:02:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:04:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:06:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:08:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:10:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:12:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:14:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:16:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:18:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:20:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:22:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:24:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:26:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:28:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:30:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:32:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:34:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:36:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:38:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:40:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:42:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:44:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:46:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:48:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:50:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:52:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:54:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:56:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
02:58:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:00:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:02:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:04:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:06:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:08:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:10:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,19,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:12:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:14:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:16:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:18:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:20:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:22:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:24:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:26:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:28:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:30:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:32:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:34:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:36:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:38:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:40:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:42:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:44:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
03:46:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,20,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,21,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
