,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
01:56:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:58:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:00:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:02:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:04:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:06:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:08:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:10:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:12:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:20:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:22:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:24:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:26:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:28:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:30:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:32:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:34:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:36:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:38:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:40:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:42:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:44:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:46:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:48:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:50:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:52:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:54:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:56:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
02:58:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:00:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:02:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:04:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:06:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:08:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:10:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:12:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:14:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:16:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:18:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:20:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:22:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:24:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:26:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:28:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:30:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:32:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:34:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:36:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:38:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:40:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:42:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:44:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:46:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:48:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:50:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:52:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,1,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:54:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,1,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:56:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,1,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
03:58:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,1,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
04:00:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,1,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
